id,contract_address,name,asset_platform_id,number,buy_prc_native,native_currency,buy_prc_usd,buy_date,holding_wallet,collection_size
mutantgrandpacountryclub,0xad0db7368cdfbd3153f7dfaca51a78eeb39f6d71,Mutant Grandpa Country Club,ethereum,0077,0.10270262,eth,125.83,6/21/2022,mygacc.eth
mutantgrandpacountryclub,0xad0db7368cdfbd3153f7dfaca51a78eeb39f6d71,Mutant Grandpa Country Club,ethereum,0106,0.17486825,eth,315.01,6/18/2022,mygacc.eth
mutantgrandpacountryclub,0xad0db7368cdfbd3153f7dfaca51a78eeb39f6d71,Mutant Grandpa Country Club,ethereum,0446,0.24432227,eth,543.37,6/18/2022,mygacc.eth
mutantgrandpacountryclub,0xad0db7368cdfbd3153f7dfaca51a78eeb39f6d71,Mutant Grandpa Country Club,ethereum,0459,0.25003962,eth,417.27,6/18/2022,mygacc.eth
mutantgrandpacountryclub,0xad0db7368cdfbd3153f7dfaca51a78eeb39f6d71,Mutant Grandpa Country Club,ethereum,0865,0.44300631,eth,539.71,7/12/2022,mygacc.eth
mutantgrandpacountryclub,0xad0db7368cdfbd3153f7dfaca51a78eeb39f6d71,Mutant Grandpa Country Club,ethereum,1237,0.12305322,eth,183.69,6/20/2022,mygacc.eth
mutantgrandpacountryclub,0xad0db7368cdfbd3153f7dfaca51a78eeb39f6d71,Mutant Grandpa Country Club,ethereum,2912,0.10360735,eth,126.94,6/21/2022,mygacc.eth
mutantgrandpacountryclub,0xad0db7368cdfbd3153f7dfaca51a78eeb39f6d71,Mutant Grandpa Country Club,ethereum,2913,0.2045331,eth,250.59,6/20/2022,mygacc.eth
mutantgrandpacountryclub,0xad0db7368cdfbd3153f7dfaca51a78eeb39f6d71,Mutant Grandpa Country Club,ethereum,4671,0.2127467,eth,260.66,6/20/2022,mygacc.eth
mutantgrandpacountryclub,0xad0db7368cdfbd3153f7dfaca51a78eeb39f6d71,Mutant Grandpa Country Club,ethereum,4806,0.13249909,eth,162.34,6/20/2022,mygacc.eth
otherdeed,0x34d85c9cdeb23fa97cb08333b511ac86e1c4e258,Otherdeed for Otherside,ethereum,45600,2.05181579,eth,3197.65,9/3/2022,oldledger.eth
